"imageWrapperWrapper src","price","nameTextWithEllipsis","subText","productV2discountedPrice"
"https://chaldn.com/_mpimage/radhuni-coriander-dhonia-powder-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132514&q=best&v=1&m=400&webp=1","240","Radhuni Coriander (Dhonia) Powder","500 gm",""
"https://chaldn.com/_mpimage/radhuni-cumin-jira-powder-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132519&q=best&v=1&m=400&webp=1","750","Radhuni Cumin (Jira) Powder","500 gm",""
"https://chaldn.com/_mpimage/mix-spice-pach-foron-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D130790&q=best&v=1&m=400&webp=1","45","Mix Spice (Pach Foron)","100 gm","35"
"https://chaldn.com/_mpimage/radhuni-turmeric-holud-powder-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132552&q=best&v=1&m=400&webp=1","335","Radhuni Turmeric (Holud) Powder","500 gm",""
"https://chaldn.com/_mpimage/clove-lobongo-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D184759&q=best&v=1&m=400&webp=1","110","Clove (Lobongo)","50 gm","89"
"https://chaldn.com/_mpimage/radhuni-garam-masala-40-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132527&q=best&v=1&m=400&webp=1","80","Radhuni Garam Masala","40 gm",""
"https://chaldn.com/_mpimage/radhuni-turmeric-holud-powder-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132555&q=best&v=1&m=400&webp=1","40","Radhuni Turmeric (Holud) Powder","50 gm",""
"https://chaldn.com/_mpimage/radhuni-coriander-dhonia-powder-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132517&q=best&v=1&m=400&webp=1","32","Radhuni Coriander (Dhonia) Powder","50 gm",""
"https://chaldn.com/_mpimage/cumin-jira-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183697&q=best&v=1&m=400&webp=1","95","Cumin (Jira)","100 gm","79"
"https://chaldn.com/_mpimage/radhuni-cumin-jira-powder-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132521&q=best&v=1&m=400&webp=1","160","Radhuni Cumin (Jira) Powder","100 gm",""
"https://chaldn.com/_mpimage/fresh-cumin-jira-powder-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D131206&q=best&v=1&m=400&webp=1","180","Fresh Cumin (Jira) Powder","100 gm",""
"https://chaldn.com/_mpimage/radhuni-chilli-morich-powder-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132509&q=best&v=1&m=400&webp=1","75","Radhuni Chilli (Morich) Powder","100 gm",""
"https://chaldn.com/_mpimage/radhuni-coriander-dhonia-powder-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132897&q=best&v=1&m=400&webp=1","110","Radhuni Coriander (Dhonia) Powder","200 gm",""
"https://chaldn.com/_mpimage/black-pepper-gol-morich-whole-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D184755&q=best&v=1&m=400&webp=1","85","Black Pepper (Gol Morich) Whole","50 gm","75"
"https://chaldn.com/_mpimage/bay-leaf-tejpata-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D48347&q=best&v=1&m=400&webp=1","35","Bay Leaf (Tejpata)","100 gm",""
"https://chaldn.com/_mpimage/radhuni-coriander-dhonia-powder-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132516&q=best&v=1&m=400&webp=1","60","Radhuni Coriander (Dhonia) Powder","100 gm",""
"https://chaldn.com/_mpimage/coriander-dhonia-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D48363&q=best&v=1&m=400&webp=1","55","Coriander (Dhonia)","100 gm","35"
"https://chaldn.com/_mpimage/cardamom-elachi-whole-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183666&q=best&v=1&m=400&webp=1","310","Cardamom (Elachi) Whole","50 gm","259"
"https://chaldn.com/_mpimage/cardamom-elachi-whole-25-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183665&q=best&v=1&m=400&webp=1","139","Cardamom (Elachi) Whole","25 gm","129"
"https://chaldn.com/_mpimage/bangla-cut-tastebud-meat-masala-75-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125896&q=best&v=1&m=400&m=400&webp=1","290","Bangla Cut Tastebud Meat Masala","75 gm",""
"https://chaldn.com/_mpimage/ahmed-qeema-masala-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D108107&q=best&v=1&m=400&webp=1","100","Ahmed Qeema Masala","50 gm",""
"https://chaldn.com/_mpimage/ahmed-roast-masala-35-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D108171&q=best&v=1&m=400&webp=1","65","Ahmed Roast Masala","35 gm",""
